"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.168674796054111","0.156990662158121","0.157893437059346","0.15820718499241","0.159178763037763","0.161480853175498","0.158873128841645","0.158433708031738","0.147554851887892","0.140548217338293","0.139089648066598","0.135064434026971","0.137415639211244","0.137105578085508","0.136585868088179","0.128023998718834","0.126711417880408","0.123336931562967","0.118848569787059","0.116899468429098","0.122377030879446","0.123789205810935","0.126289681685217","0.120925984816105","0.121121198905594","0.11896698881513","0.116393625367643","","","","",
"Croatia","HRV","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.461934950809707","0.428636773149745","0.440646682784662","0.454455125971576","0.450067042722609","0.408159236083857","0.40845704133309","0.394653145864528","0.394164776255398","0.357643377224444","0.342505652813381","0.30088114804663","0.285646801025841","0.252316466877764","0.245648239427053","0.237467102039439","0.224285510302821","0.200056292679458","0.189994048541331","0.180785962273373","0.178953615601941","0.169486015630602","","","","",
"Haiti","HTI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.103653058844211","0.0969803078130447","0.0908989498905376","0.0721349133778023","0.0212202870666097","0.0904020450416239","0.0991571901377078","0.125635322306705","0.111011693258064","0.113520207058573","0.112540111416694","0.130138734660795","0.149441039193397","0.138845974442825","0.160586723038073","0.159748217435832","0.154324316402765","0.164613262417664","0.160612247082438","0.146354195869463","0.139922567219661","0.12786955793197","0.134988622272438","0.131929426700677","0.154906227366004","0.16087605156657","0.156304653326254","","","","",
"Hungary","HUN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772421544771982","0.706658529015267","0.711797812704462","0.642805864789114","0.637001606048235","0.644746641713125","0.602432724348492","0.554219392890809","0.528232841247599","0.461078769493344","0.423267447946492","0.379925234903309","0.37698237014576","0.350293479685743","0.33688649678611","0.310683838529621","0.292316063547483","0.263714218852732","0.233892710453183","0.232664840156955","0.212827691823871","0.196861206581124","0.174557449363631","0.163644965392166","0.16921653370016","0.167510298040527","","","","",
"IBRD only","IBD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07949372705683","1.03337625484402","0.866402191162903","0.825750988711713","0.776325179966815","0.7570561739656","0.72409391084022","0.677582849384506","0.653706319142926","0.631013641009163","0.595231678041287","0.572647736568981","0.561284283345017","0.568449537343386","0.554051605089247","0.534591404919192","0.505781889506304","0.464642257161335","0.462663184899267","0.443999721305519","0.444715216480761","0.439964314366367","0.424272677985919","0.404296269106131","0.394053371361863","0.387419230430363","0.370675599155466","","","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01062613899654","0.968515569375926","0.816385664753667","0.780043484019408","0.734503430671498","0.715367871218537","0.68556511811494","0.643289751011433","0.620815858670223","0.600016606573262","0.56872285566563","0.547043961127287","0.535384317302533","0.541685789943203","0.527506816985724","0.508234371723902","0.48142205524155","0.443625352787067","0.441215336232003","0.422083737456586","0.423613466703301","0.419459556285656","0.404317466822586","0.384775184429517","0.374385944546884","0.36715660089874","0.351857502405909","","","","",
"IDA total","IDA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.339863368946925","0.337828280793223","0.341136846131965","0.336601271129299","0.319723565740851","0.299100555462943","0.298420975011792","0.292878264080307","0.291651116330442","0.288465896290372","0.298078260437334","0.287973701615174","0.275190299012282","0.271402452141812","0.257029284512722","0.237647146878359","0.224334995812447","0.217082311243748","0.206315610889446","0.186507719813889","0.192647511858728","0.191119926322463","0.178025825336859","0.167872239947693","0.163272784468909","0.157040387086713","0.155682699554349","","","","",
"IDA blend","IDB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42714421776309","0.408479366405299","0.425287593731814","0.429676945188991","0.403149455086491","0.372397707347352","0.37552777657672","0.367852739838357","0.369359514440515","0.367624382097237","0.396629968211469","0.382543539461815","0.37004293247383","0.352805327554855","0.328800734728506","0.304544064149675","0.283380313688861","0.269475166159634","0.255314518119766","0.219892977512664","0.232549454084436","0.234581557822672","0.218370598953167","0.206177601902111","0.200650219374423","0.191478190026433","0.189802834459545","","","","",
"Indonesia","IDN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2674970939795","0.290829397542879","0.300939191153961","0.297877611009645","0.274690647850713","0.252574134820196","0.259040157774786","0.267577541273902","0.234126217768526","0.258688680846771","0.262523770874475","0.277486922848899","0.271890076556371","0.263105579963802","0.259985488048141","0.241629944461068","0.224336942749584","0.2235441017599","0.229430278190247","0.233220831562425","0.208441547997897","0.228736043704364","0.219451567773944","0.163710434642926","0.141079252229244","0.19365789469071","0.205226139217017","","","","",
"IDA only","IDX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252909401367586","0.262593293234218","0.256373289370491","0.243767587885938","0.236457046152899","0.227698140057453","0.223324289429385","0.221391655297443","0.218167249746456","0.214708478311797","0.205876904222596","0.200260357422017","0.185206061109757","0.194706486378036","0.188717464699124","0.17433251574865","0.169129564655704","0.168893713119429","0.162245625357876","0.156630960594713","0.156950854679961","0.152179376932642","0.14254237883191","0.134947180044253","0.131428457693368","0.128360254606504","0.127910965860604","","","","",
"Isle of Man","IMN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.590013601060875","0.600349973674601","0.591042936599523","0.570580862847137","0.553471886031681","0.534794767743189","0.530890503671251","0.52167977705626","0.495641328255035","0.477429524870344","0.466014402464057","0.438947230267273","0.421517184992744","0.400173743347456","0.37904419850883","0.360742644410388","0.34553661869057","0.33745977098408","0.357785352108246","0.364935544543642","0.328854701787552","0.326884473067392","0.327277294155411","0.313541661227211","0.329261571889189","0.326510477057894","0.311269683655019","","","","",
"Not classified","INX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.646825280163702","0.617427127160541","0.577319038681755","0.553193602418542","0.535278618146753","0.482559264511824","0.468822133033998","0.438173203676995","0.414399096408756","0.396143289753514","0.358945074314636","0.349907620034841","0.313564157418749","0.294747891123674","0.278039920319696","0.258385176748347","0.228427614530129","0.216210064400984","0.216703230813476","0.214278508092417","0.202745089335919","0.173460405261321","0.167270476887359","0.15746350940588","0.142957609030971","0.110586459343898","0.11026351010961","","","","",
"Iran, Islamic Rep.","IRN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517340947749812","0.481113010170419","0.459572890735849","0.461323875754137","0.512774730774025","0.505311941406015","0.477205508559388","0.455423728857542","0.504939520441124","0.611641475647764","0.550226665002807","0.571861787768997","0.529201826636604","0.497652580956607","0.49602847906163","0.488877175753641","0.490993624758041","0.450760024170866","0.459956948944817","0.462517859800407","0.446756052365849","0.438257521072974","0.507741586565662","0.530336471623733","0.552759902229084","0.609492948519253","0.593560607124705","","","","",
"Iraq","IRQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.952605379010122","0.909723243272509","0.73110993411803","0.775977293902456","0.775711318041694","0.641405654682622","0.511160657798793","0.397114512574619","0.332521676820606","0.321455593391053","0.362203947193701","0.391597747897328","0.600089040501124","0.474608254261384","0.43870192678943","0.336317214309499","0.203304693989126","0.276146193335644","0.297533927832959","0.296633688643052","0.329498105453398","0.319395508085501","0.321511665348739","0.339395587296548","0.452508552384427","0.524543197428775","","","","",
"Iceland","ISL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35683974392737","0.305950867844818","0.318570656121887","0.333792136649353","0.320696939585172","0.304011831665791","0.331937149856465","0.288555016793929","0.267262406345299","0.252551538475299","0.258896755556594","0.232047812777108","0.232143087339281","0.229475414237918","0.215783918975083","0.20179798939718","0.193633326353296","0.180158695989571","0.154149009910482","0.153742001867151","0.155744982937504","0.144646280414447","0.139355532364832","0.13286393860792","0.132553535850423","0.122976408165263","0.116070397876549","","","","",
"Israel","ISR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.514094864797437","0.467443111874343","0.493769092450925","0.488002998198625","0.477582031802395","0.463268193572595","0.450157546965711","0.447556314331998","0.43386269810574","0.402611793473094","0.384363609071573","0.396315312931811","0.360908442187661","0.394688287489094","0.343858324166222","0.330954849564437","0.345079503040813","0.319892031077782","0.340468465757367","0.313353222221264","0.313459701824208","0.291483266450161","0.301255521735896","0.239969600123144","0.223712040794198","0.222948508267364","0.201494459663903","","","","",
"Italy","ITA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.395716187538912","0.382699860034663","0.368136217557258","0.35527700905656","0.336771387900009","0.338783605798996","0.325360976175208","0.317036618312346","0.309131275005768","0.303321496246704","0.292168399332065","0.28184092703885","0.276035764897209","0.280189863351309","0.278261868928512","0.271022750255909","0.249029108083124","0.232141326678469","0.213993945076369","0.196200745557145","0.194371573778435","0.183139922191198","0.170075189999989","0.157868365599939","0.145624675975427","","","","","","",
"Jamaica","JAM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.653078514566512","0.620457029254906","0.591902465356002","0.54828111712566","0.542105819020284","0.580988402447477","0.60382421116174","0.626986057011203","0.608865214376909","0.609890665292722","0.610918365708823","0.607499496590731","0.565670990226644","0.557965997769571","0.53642417822217","0.507283375329023","0.523971231100009","0.422346183448778","0.433071343338033","0.341280395627476","0.322550017131021","0.33522487794052","0.316758494468075","0.33154977441742","0.296902845987308","0.297938564162447","0.307846339331057","","","","",
"Jordan","JOR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7163706569566","0.641570944196293","0.646746628879082","0.595692753987622","0.625904897558916","0.574073486048235","0.577915987962317","0.558882979824709","0.541237215599718","0.516853724112033","0.51621294249535","0.495169715156263","0.486251844777609","0.474140164017544","0.468392052218859","0.459730020552422","0.414037738860887","0.388845826184501","0.344631433933758","0.332508449866003","0.310813721247452","0.303610670517783","0.331578065035505","0.311551248118657","0.329126811863465","0.303005067606903","0.283147072922079","","","","",
"Japan","JPN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.452050938081135","0.425153129096819","0.421397039008909","0.408163524781767","0.419286753253554","0.403042814448474","0.390876984668843","0.379001256914133","0.365662055947062","0.373425692302597","0.358159128475871","0.343914810096234","0.3396562706834","0.335919085925534","0.32558619035972","0.306729429693572","0.291855209541759","0.283398987114989","0.271911664322609","0.260013842131415","0.261697764439603","0.260315092906889","0.259047814954301","0.250574501766032","0.241984959249542","0.226596353881758","0.223773347322785","","","","",
"Kazakhstan","KAZ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17466749750987","1.94296870484596","2.00018422574678","1.80523629169423","1.47583946796025","1.30485854279286","1.29360583693247","1.13606622453691","1.02599821730956","0.98755745463164","0.89806687351907","0.85778899216548","0.927431377106145","0.840143558403215","0.800212842593515","0.825986472448046","0.821235179991964","0.738010816600066","0.792089800153719","0.752969892970864","0.656740304975317","0.629645496629661","0.581070992856108","0.594212200544524","0.583264773206241","","","","",
"Kenya","KEN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166240971070662","0.131769662723734","0.148664062242748","0.165782137797543","0.163360053393132","0.176565948279687","0.205603547367818","0.178231605195265","0.207198047434371","0.202345376148246","0.201492914751754","0.170861108186797","0.142274734636878","0.115030757411417","0.120287597386564","0.123711008113177","0.126108164128271","0.118016637481377","0.120321502234989","0.139426567667401","0.125285015927419","0.127849597338623","0.111770624485829","0.105842773706738","0.102316726011019","0.105727666532621","0.100437651053782","","","","",
"Kyrgyz Republic","KGZ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18717668610346","1.05186795250031","0.931109150537348","0.70802328000781","0.816479476552335","0.719419460621529","0.739430558819376","0.551647571710063","0.50771336980748","0.396328725080519","0.496783571607819","0.49984307895041","0.491275315858185","0.454332281406931","0.421264737669437","0.454956490653397","0.475672047054258","0.406775098663003","0.379781336254983","0.421075644463674","0.499412275539516","0.425633214419377","0.411805064748857","0.416105098961715","0.34390363696069","","","","",
"Cambodia","KHM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.123020430624755","0.196980953839978","0.184262047924728","0.178142788060144","0.160358822927648","0.191877453813745","0.163092008752195","0.150222370686851","0.155847039076378","0.141136562351686","0.137671206453472","0.124868152267063","0.12135609230853","0.114906580871031","0.117295093467371","0.12130666798845","0.144386782627333","0.147569976192459","0.137420377481061","0.12868717115752","0.122436178823581","0.137396325481625","0.164045008465482","0.171193299154231","","","","",
"Kiribati","KIR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.240907686638795","0.233027273593696","0.263496269164613","0.291632968576287","0.280696111808922","0.274931267036703","0.265487913655305","0.256708985954277","0.238230180537452","0.238508927065317","0.247016865144941","0.218064634187285","0.284398495517568","0.298605270532172","0.320225984842015","0.364185291968227","0.397870155040411","0.337541736365399","0.380445834660621","0.312133881603902","0.332176806274593","0.300255922639626","0.262588791429773","0.247623292935796","0.279695236936668","0.266320272062988","0.265311188631257","","","","",
"St. Kitts and Nevis","KNA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28219654101749","0.278150844793725","0.269813056280222","0.255007998684157","0.252404287949254","0.248809850915601","0.237443139680859","0.236716944414788","0.247288992445281","0.253446796299694","0.239846288956052","0.227158995319602","0.245511173563491","0.249632904296511","0.250913192083678","0.206528455513877","0.202330415666952","0.210105537481233","0.194209159176277","0.207681188492867","0.203159275912179","0.205201625212097","0.205258680821696","0.200628218471723","0.189968439222983","0.191601163840168","0.18522126156042","","","","",
"Korea, Rep.","KOR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.686378949417567","0.636615973809845","0.636993932137375","0.659009015237141","0.630675808584906","0.613403049618494","0.602371766914495","0.594354501144362","0.526298665701744","0.510361407007545","0.513222885550077","0.482584184064941","0.456749724696378","0.441000416578352","0.421696982659099","0.381436624407039","0.361507870097475","0.350366453422498","0.345535166159198","0.348129751374402","0.360307216266305","0.362646574828698","0.346657327551557","0.343099338432734","0.327544513648106","0.308893953546203","0.306090041935976","","","","",
"Kuwait","KWT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502171171799063","0.606308517097132","0.615854129245042","0.569619160929795","0.508667498920895","0.534357666009663","0.480268854755682","0.503271949931235","0.466172325883574","0.489882183555472","0.472908030631929","0.407236356821396","0.381406715616104","0.376580049877376","0.350529967044282","0.328467216783399","0.345725918809791","0.389646328000945","0.404998271008925","0.349891210066598","0.363025585649573","0.344474398832433","0.341636063088464","0.513278193449432","0.558404772103565","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.359531472935793","0.342119832590796","0.327684479497409","0.325942401923698","0.315360140530797","0.311415007991345","0.307132687195764","0.302458330735418","0.311556658468421","0.311305623558956","0.292308613194391","0.292151367581729","0.29024217594512","0.286060682809851","0.26312259404828","0.256626708718319","0.240139148021022","0.223992690819783","0.222324271961661","0.218829189186512","0.214359566262117","0.201041962335369","0.204247675967074","0.199528926997354","0.196865808896112","0.195325872982832","0.186534060157418","","","","",
"Lao PDR","LAO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.117527468710927","0.116006870860268","0.116822791076981","0.110408764551999","0.10416039638807","0.100828831033435","0.104744466503815","0.101467703389574","0.100050889479676","0.0947583268689","0.099262018830302","0.101590452271802","0.104767477061746","0.101463442255199","0.0975558829724911","0.0923006252383111","0.108643367185964","0.102746067907372","0.108259090991249","0.127919730673719","0.131555133918273","0.126234064572989","0.114821034396996","0.120925958516453","0.116778938116977","0.21755404954132","0.37914535481823","","","","",
"Lebanon","LBN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.763273744888976","0.509903424357776","0.523162299766189","0.519688773880004","0.511647392574852","0.503035780591409","0.449537907583621","0.497472854660796","0.505077099730825","0.495770250916124","0.443225568032615","0.442988709351308","0.417258606554727","0.450860385292872","0.380257327771575","0.346503529545506","0.295451783289282","0.245058312871098","0.282052357223511","0.307662826046827","0.270522933403321","0.268235181112893","0.275789330306105","0.254989955139391","0.255790779347329","0.248594586922708","0.238572644842959","","","","",
"Liberia","LBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.151622227714939","0.152782921774273","0.140273628086562","0.210289115423822","0.236963544561276","0.262794674359487","0.242535514105879","0.201866252520637","0.156457406886441","0.130633603653172","0.193621790232106","0.196152534353268","0.201646731173114","0.157899257697262","0.203296981010777","0.21449072812865","0.219135257492618","","","","",
"Libya","LBY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.489223073954955","0.487337632605132","0.495598922777593","0.489863636532998","0.437418543747831","0.417642129795237","0.374623389155611","0.349041612675583","0.299741262957481","0.321088128273871","0.332467541480394","0.334418895701201","0.553472110880297","0.345125002429945","0.44805292533413","0.653759808755492","0.726695869441463","0.701116685383746","","","","",
"St. Lucia","LCA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.171295132589606","0.172574962705096","0.139310131710899","0.20789512044818","0.222606595698132","0.257146238735713","0.257035269873139","0.239987225276304","0.215209410364061","0.235039588711376","0.239888790468396","0.243022301121124","0.198120311904269","0.231419405471122","0.207941002118395","0.208752837963594","0.190800527152891","0.191854192151145","0.184441914364613","0.183142760547959","0.186660129657616","0.174911816452544","0.176160881419568","0.169988830044109","0.165896949017311","0.169190130525623","0.161059089105331","","","","",
"Latin America & Caribbean","LCN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.365474029741151","0.346852368626781","0.332560391255318","0.329372918033788","0.318634338412214","0.313951075275118","0.311832843845865","0.307365284065237","0.315344522236195","0.316286023191314","0.296816852770746","0.295117202499286","0.293223124043857","0.289142267037592","0.266891792009357","0.260834094333472","0.244100604673359","0.228981450849755","0.227382906580025","0.223624474712148","0.21899006523028","0.205926481997711","0.208063159766388","0.20321590708651","0.19956925424313","0.198329545822098","0.189638771558425","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.154984768255567","0.159004318591847","0.155068580306015","0.150800558514127","0.147148928070016","0.163806100731871","0.15594146529767","0.149389265785508","0.143040580582702","0.146649617362484","0.144403458912209","0.145156398357893","0.144090697507379","0.139546796556448","0.147794497477092","0.13759897154343","0.134968028421249","0.128922933605474","0.125307877477188","0.129049765340551","0.131582847996023","0.130722766289139","0.125837434443862","0.125528845802737","0.129668538670737","0.124662948759941","0.126069628285877","","","","",
"Low income","LIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.710388239618351","0.697252295875256","0.643695121653671","0.592345861763776","0.545948858428195","0.489654616148884","0.439683317125436","0.405447259665751","0.383169194845562","0.388775109834748","0.37969498834471","0.360901155317646","0.319182445625121","0.339695696086844","0.319771528781481","0.29621109786138","0.281854294299649","0.262582612057467","0.258666603793839","0.226920014109328","0.210384211779198","0.185367639316904","0.170505351876773","0.152326520300977","0.144724412609735","0.123921520000499","0.121097226649056","","","","",
"Liechtenstein","LIE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0967980129476811","0.0966411683819692","0.112357304263687","0.0998405552106538","0.101456004228884","0.100629497465685","0.113888101693971","0.113467059859308","0.11011001202586","0.114600938568436","0.125640052271479","0.127377800979573","0.12768489669597","0.11856338225854","0.121562370447729","0.1091775214624","0.0974091933051073","0.0916250057650072","0.0838221865234338","0.0867162567403384","0.0798863342623366","0.0823828644755591","0.0762335482129974","0.0667608508454024","0.0766339573244042","0.0829899868648584","0.0901363971428343","","","","",
"Lower middle income","LMC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.576374410766762","0.584395677705075","0.591065328205101","0.560682101351544","0.521538323006544","0.511922805841235","0.493843762033816","0.467168579378848","0.453969670068639","0.436989966486178","0.42873050327082","0.404000869672256","0.390015044490563","0.377866650738482","0.357171718423222","0.339547543564734","0.319647326787196","0.307046273051417","0.308336545396192","0.302937762999554","0.290558811056698","0.28645379877021","0.279865208371106","0.265262170805048","0.269992672119783","0.265683279081205","0.258729265158413","","","","",
"Low & middle income","LMY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00986492474737","0.968457659711029","0.810667801394484","0.774717784122442","0.731054388523946","0.712322319169327","0.681484197389457","0.639374208795464","0.618965181184274","0.599246489252132","0.56931976847045","0.547573381195987","0.536609411243482","0.543249196665774","0.530265155428463","0.510968190958644","0.484250991266043","0.446102791229927","0.445130656241381","0.425892232105205","0.427683712617744","0.423502877589912","0.408631837323168","0.388600956880656","0.378631337957262","0.371378593947939","0.355945425831727","","","","",
"Lesotho","LSO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06392983206551","0.998000742734906","0.947305343912064","0.920843805358575","0.871701339371583","0.842874554174244","0.797303187914665","0.770146494378417","0.764017688214355","0.758716770549421","0.724480631698236","0.69403876661343","0.688920501312882","0.655572075610971","0.644438087441576","0.612966164763597","0.578093538693173","0.546675328771025","0.514812691533247","0.521700977856839","0.52499968049973","0.499122138935144","0.505580686473745","0.455733653133446","0.414310988206527","0.368426114475571","0.395213787546773","","","","",
"Late-demographic dividend","LTE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52934124059364","1.45442621766365","1.16985698286168","1.10029410590828","1.01800499529382","0.975242736138708","0.93296949780211","0.862450912576617","0.804641193584984","0.760623458221647","0.713698427344516","0.678582945377646","0.660541174597378","0.672314206374348","0.663928750589782","0.645444198992853","0.608463290270769","0.549232412994622","0.541731141264769","0.509213015999959","0.524880910624812","0.518605382771407","0.497755616982463","0.476577379019218","0.459409587416911","0.449329842992455","0.427628632771381","","","","",
"Lithuania","LTU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75395149705635","0.68503546835416","0.607001896610197","0.587846590110822","0.496731982909893","0.410861859961529","0.392798497593297","0.363728996528455","0.311140834133241","0.300969459805349","0.288036653502854","0.262706336033293","0.245817864079545","0.226229263961227","0.217960876808442","0.216846369991627","0.199496602502487","0.187842539852735","0.160182184035684","0.155493011328868","0.156261347750106","0.146142813572252","","","","",
"Luxembourg","LUX","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.883374797011691","0.834639214804781","0.798136940666172","0.763546398597666","0.680174003447068","0.513648661090023","0.492951273524508","0.44185325090809","0.390132301506893","0.352666413974883","0.341128126784951","0.356607852320603","0.359115254388704","0.365266930565351","0.384048797855176","0.363890695028511","0.308101259855932","0.273380279351678","0.258212786354284","0.253546284472548","0.25251789681678","0.228444898078001","0.217774732956347","0.193516219975802","0.171462276238323","0.156553860011641","0.139563085451383","","","","",
"Latvia","LVA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.692146968213567","0.64462869204778","0.537555294231513","0.474736000244267","0.383791034408048","0.334593227348909","0.331423137279984","0.297645647833241","0.292569079094686","0.268168427371097","0.2423127349624","0.229434696275485","0.208528642885544","0.186447747127663","0.199356636793696","0.218721715704765","0.178939199945667","0.163059971004184","0.155037690316056","0.145707090678234","0.142710626473049","0.135366886000464","","","","",
